,응답자ID,조사시작일자,성별구분코드,연령대구분명,답변자거주지역명,가구소득정도명,중국여행관심값,일본여행관심값,홍콩마카오여행관심값,동남아시아여행관심값,중동서남아시아여행관심값,미국캐나다여행관심값,남미중남미여행관심값,서유럽북유럽여행관심값,동유럽여행관심값,남유럽여행관심값,남태평양여행관심값,아프리카여행관심값
1436,53358183,20230821,F,60,충청남도(세종시 포함),1.0,3,2,4,4,1,3,3,5,1,3,4,1
1437,53358823,20230821,F,40,경기도,4.0,4,4,4,4,3,4,4,4,4,4,4,3
1438,53359191,20230821,F,20,광주광역시,1.0,3,4,4,3,2,4,4,4,4,4,4,2
1439,53359212,20230821,M,30,울산광역시,2.0,4,4,4,5,3,4,4,4,4,4,4,2
1440,53359351,20230821,M,40,부산광역시,2.0,3,4,4,4,3,3,2,4,2,4,4,2
1441,53359353,20230821,F,40,부산광역시,2.0,1,2,3,4,2,3,2,3,2,3,3,1
1442,53359414,20230821,F,60,전라북도,3.0,4,3,4,4,4,4,4,4,4,4,4,4
1443,53359455,20230821,F,40,경기도,1.0,2,2,3,4,1,3,1,4,3,3,3,1
1444,53359904,20230821,F,50,경기도,4.0,1,1,1,1,1,1,1,1,1,1,1,1
1445,53360188,20230821,M,50,대구광역시,4.0,3,3,4,4,3,3,3,3,3,3,4,3
1446,53360335,20230821,M,50,강원도,2.0,1,1,4,5,5,5,5,5,5,5,5,5
1447,53361091,20230821,M,60,울산광역시,2.0,3,1,3,4,2,4,2,3,3,2,3,2
1448,53361099,20230821,M,50,경상북도,4.0,3,2,4,4,3,3,4,3,3,3,3,1
1449,53361103,20230821,F,60,충청남도(세종시 포함),2.0,1,1,4,1,3,4,3,4,4,2,5,1
1450,53362533,20230821,M,50,경기도,4.0,1,4,3,3,1,3,3,2,3,3,5,1
1451,53362602,20230821,M,50,경상북도,4.0,3,3,2,2,3,1,3,3,3,3,3,1
1452,53363364,20230821,M,40,충청북도,4.0,3,4,4,5,3,3,1,1,3,1,4,1
1453,53363555,20230821,M,40,대전광역시,4.0,1,4,1,3,1,3,1,1,4,4,4,1
1454,53363604,20230821,F,50,경기도,2.0,3,5,3,4,3,4,2,4,4,3,4,3
1455,53364035,20230821,M,50,경상북도,3.0,2,1,4,4,4,3,1,5,5,4,4,3
1456,53364424,20230821,F,30,대전광역시,3.0,3,5,3,3,3,3,3,4,5,5,5,1
1457,53364620,20230821,F,50,전라북도,3.0,3,3,2,3,3,3,3,2,2,3,2,3
1458,53364654,20230821,F,30,충청남도(세종시 포함),3.0,1,1,1,2,1,3,1,1,1,1,3,1
1459,53365308,20230821,F,60,서울특별시,4.0,1,2,2,2,1,1,2,2,1,3,3,1
1460,53365411,20230821,M,50,경기도,3.0,1,5,2,3,1,3,3,4,1,3,3,1
1461,53365758,20230821,F,50,충청남도(세종시 포함),4.0,2,2,3,2,1,4,5,5,4,5,5,1
1462,53365888,20230821,F,60,대구광역시,4.0,2,4,3,3,3,4,3,3,4,3,3,3
1463,53366200,20230821,M,50,충청남도(세종시 포함),3.0,2,4,3,3,4,2,4,4,4,4,4,2
1464,53366250,20230821,F,40,인천광역시,2.0,3,3,3,3,3,3,3,4,4,3,4,3
1465,53366503,20230821,M,50,대전광역시,2.0,1,4,2,4,2,4,3,4,3,4,5,2
1466,53366969,20230821,M,30,인천광역시,3.0,1,5,1,1,1,1,1,1,1,1,1,1
1467,53367182,20230821,F,50,충청남도(세종시 포함),1.0,2,3,2,2,2,3,3,1,1,1,3,1
1468,53367792,20230821,F,50,부산광역시,4.0,1,3,2,2,1,3,2,3,3,4,2,2
1469,53368421,20230821,M,50,울산광역시,3.0,2,2,2,3,3,3,2,4,4,4,4,4
1470,53368472,20230821,F,30,경상북도,2.0,2,4,4,3,1,4,3,4,3,4,4,1
1471,53368585,20230821,M,50,경기도,2.0,3,3,3,3,3,3,4,3,3,3,3,4
1472,53368715,20230821,F,50,울산광역시,2.0,2,3,3,2,1,3,3,3,3,3,3,3
1473,53368778,20230821,M,30,광주광역시,3.0,1,3,3,4,3,3,3,3,3,3,2,3
1474,53368932,20230821,M,60,부산광역시,3.0,3,4,3,4,4,4,3,3,4,4,3,1
1475,53370911,20230821,F,40,광주광역시,3.0,1,2,2,3,1,3,1,4,2,2,3,1
1476,53370946,20230821,F,60,경기도,3.0,2,2,2,2,2,3,2,3,3,3,4,2
1477,53371821,20230821,F,40,경상남도,3.0,2,3,3,3,4,3,3,3,3,4,4,2
1478,53372126,20230821,M,40,경기도,4.0,3,3,3,3,3,3,3,3,3,3,4,3
1479,53372197,20230821,M,40,경기도,3.0,1,2,2,3,1,4,1,4,3,5,4,2
1480,53372412,20230821,M,40,경기도,4.0,2,3,3,3,3,5,3,3,3,4,4,3
1481,53372433,20230821,F,20,충청남도(세종시 포함),3.0,3,5,2,5,1,2,5,2,3,2,4,2
1482,53372811,20230821,M,40,경상북도,2.0,1,4,3,3,1,4,4,4,3,4,3,1
1483,53372825,20230821,M,30,인천광역시,3.0,1,2,1,2,1,3,3,4,3,4,3,3
1484,53372988,20230821,M,40,광주광역시,2.0,2,4,4,3,2,3,2,3,2,3,3,1
1485,53373147,20230821,M,50,인천광역시,4.0,1,1,1,1,1,4,1,5,5,5,5,1
1486,53374138,20230821,F,60,서울특별시,2.0,4,3,4,3,2,3,4,3,4,4,4,2
1487,53374851,20230821,M,60,충청남도(세종시 포함),2.0,3,3,3,3,3,3,3,3,3,3,3,3
1488,53376010,20230821,F,20,대구광역시,2.0,1,4,2,1,1,4,2,4,1,3,4,1
1489,53376444,20230821,F,30,전라북도,1.0,2,4,3,3,2,5,2,5,3,4,3,2
1490,53376483,20230821,F,50,강원도,3.0,1,1,1,1,1,1,1,1,1,1,1,1
1491,53376517,20230821,M,40,경기도,3.0,2,3,2,4,2,4,4,4,4,4,4,2
1492,53376575,20230821,F,40,전라북도,3.0,1,3,3,3,3,3,3,3,4,4,4,1
1493,53376627,20230821,F,60,경기도,3.0,3,1,3,3,3,3,3,3,3,3,3,3
1494,53376657,20230821,M,40,경기도,4.0,2,5,4,4,3,3,4,4,3,4,5,3
